Miejscowosc;Termin;Cena;LiczbaOsob
Split;2023-07-19;171;1
Reykjavik;2023-04-03;103;40
Reykjavik;2025-01-26;103;1
Reykjavik;2022-01-26;103;23
Hurghada;2020-10-27;108;4
Hurghada;2020-02-14;108;26
Hurghada;2020-05-20;108;10
Copenhagen;2020-10-27;180;10
Copenhagen;2022-12-24;180;25
Copenhagen;2022-04-26;180;43
Warsaw;2021-08-12;336;16
Warsaw;2021-10-27;336;35
Warsaw;2022-05-31;336;9
Cork;2022-09-12;198;18
Cork;2024-03-20;198;21
Cork;2020-12-22;198;20
Shanghai;2025-02-27;94;24
Shanghai;2021-06-01;94;18
Shanghai;2024-10-21;94;5
Split;2023-05-08;388;2
Split;2023-02-26;388;5
Split;2021-11-24;388;13
Delhi;2023-09-21;307;5
Delhi;2020-11-27;307;10
Delhi;2022-12-27;307;23
Aarhus;2024-08-17;104;27
Aarhus;2022-04-04;104;33
Aarhus;2024-09-07;104;3
Hammamet;2021-04-02;343;8
Hammamet;2022-05-15;343;14
Hammamet;2024-04-11;343;13
Geneva;2021-01-03;359;6
Geneva;2023-12-15;359;19
Geneva;2025-01-21;359;36
Sydney;2022-03-25;332;18
Sydney;2020-11-02;332;19
Sydney;2020-03-17;332;5
Lyon;2021-05-20;114;2
Lyon;2020-11-24;114;47
Lyon;2025-11-22;114;16
Hammamet;2023-10-03;161;23
Hammamet;2021-02-08;161;43
Hammamet;2025-11-22;161;2
Dubrovnik;2020-09-15;326;5
Dubrovnik;2024-08-02;326;3
Dubrovnik;2020-12-31;326;6
Hurghada;2020-02-13;321;29
Hurghada;2025-11-16;321;40
Hurghada;2024-03-25;321;5
Berlin;2021-02-27;187;2
Berlin;2021-01-27;187;37
Berlin;2021-08-22;187;21
Athens;2023-03-22;112;11
Athens;2020-04-13;112;11
Athens;2022-05-25;112;4
Hamburg;2021-03-22;186;14
Hamburg;2020-03-26;186;12
Hamburg;2025-03-30;186;11
Gothenburg;2024-05-01;71;30
Gothenburg;2022-08-28;71;12
Gothenburg;2025-06-27;71;4
Istanbul;2022-07-24;54;7
Istanbul;2021-10-22;54;42
Istanbul;2021-02-13;54;3
Stockholm;2022-07-15;151;14
Stockholm;2023-12-10;151;35
Stockholm;2022-03-02;151;9
Istanbul;2025-02-13;58;3
Istanbul;2020-10-28;58;1
Istanbul;2023-07-16;58;2
Copenhagen;2022-02-23;380;38
Copenhagen;2023-06-28;380;19
Copenhagen;2025-01-03;380;2
Reykjavik;2023-12-15;348;9
Reykjavik;2025-06-05;348;8
Reykjavik;2024-10-22;348;10
Barcelona;2024-01-14;51;26
Barcelona;2020-06-08;51;25
Barcelona;2021-03-03;51;19
Antwerp;2021-11-03;74;8
Antwerp;2021-01-29;74;33
Antwerp;2021-11-12;74;26
Milan;2021-07-20;140;17
Milan;2021-10-29;140;4
Milan;2025-07-09;140;44
Beijing;2025-11-01;232;33
Beijing;2022-03-23;232;29
Beijing;2024-11-13;232;2
Brussels;2020-03-03;321;19
Brussels;2021-03-10;321;28
Brussels;2024-11-11;321;16
Split;2022-09-24;216;3
Split;2020-11-22;216;49
Split;2024-08-30;216;4
Tokyo;2022-07-11;257;5
Tokyo;2020-04-02;257;8
Tokyo;2021-09-19;257;14
Hurghada;2021-10-22;395;24
Hurghada;2025-07-05;395;31
Hurghada;2023-01-23;395;2
Athens;2025-09-19;308;21
Athens;2023-10-24;308;7
Athens;2021-01-12;308;41
Miami;2024-09-03;353;24
Miami;2022-06-18;353;10
Miami;2024-01-13;353;6
Los Angeles;2025-12-27;176;13
Los Angeles;2022-03-23;176;38
Los Angeles;2024-08-06;176;5
Porto;2021-12-16;158;17
Porto;2020-08-23;158;15
Porto;2021-03-17;158;26
Cairo;2021-06-03;45;14
Cairo;2023-02-27;45;32
Cairo;2023-06-21;45;29
Delhi;2024-12-19;108;1
Delhi;2023-03-10;108;5
Delhi;2022-03-16;108;2
Athens;2025-02-01;314;2
Athens;2020-03-02;314;11
Athens;2021-03-25;314;14
Tokyo;2022-09-23;121;6
Tokyo;2022-04-14;121;12
Tokyo;2024-02-16;121;23
Montreal;2020-02-26;362;43
Montreal;2025-10-24;362;14
Montreal;2022-04-05;362;8
Rotterdam;2023-07-31;353;44
Rotterdam;2025-05-14;353;16
Rotterdam;2020-11-09;353;11
Tokyo;2021-12-22;271;4
Tokyo;2023-06-18;271;8
Tokyo;2025-02-04;271;5
Miami;2024-09-28;384;38
Miami;2022-01-22;384;2
Miami;2020-01-31;384;9
Berlin;2025-03-11;126;37
Berlin;2021-06-22;126;1
Berlin;2024-08-22;126;17
Istanbul;2025-05-07;250;7
Istanbul;2021-11-25;250;19
Istanbul;2021-09-06;250;1
Sydney;2024-03-29;367;5
Sydney;2025-04-12;367;4
Sydney;2023-12-24;367;20
Gdansk;2021-03-23;197;31
Gdansk;2020-04-01;197;15
Gdansk;2024-06-14;197;20
Berlin;2021-03-19;250;12
Berlin;2023-03-05;250;33
Berlin;2021-07-04;250;11
Berlin;2025-01-07;385;8
Berlin;2022-02-26;385;19
Berlin;2025-12-08;385;8
Gdansk;2024-12-25;300;25
Gdansk;2020-09-11;300;4
Gdansk;2020-07-17;300;7
Casablanca;2022-02-14;253;28
Casablanca;2020-10-12;253;22
Casablanca;2025-08-21;253;5
Osaka;2023-10-08;382;4
Osaka;2024-01-01;382;31
Osaka;2023-03-05;382;5
Sofia;2021-09-19;114;35
Sofia;2022-10-12;114;8
Sofia;2022-07-11;114;16
Edinburgh;2021-05-14;324;9
Edinburgh;2021-08-20;324;35
Edinburgh;2020-12-04;324;28
Munich;2020-08-12;226;27
Munich;2020-09-23;226;1
Munich;2022-06-01;226;14
Delhi;2020-06-10;206;31
Delhi;2021-04-18;206;25
Delhi;2024-05-25;206;10
Akureyri;2020-11-30;352;7
Akureyri;2022-11-22;352;9
Akureyri;2024-01-07;352;16
Venice;2022-11-05;96;3
Venice;2020-05-19;96;35
Venice;2021-11-14;96;17
Tokyo;2022-03-18;186;1
Tokyo;2024-09-22;186;19
Tokyo;2023-06-25;186;2
Tokyo;2024-07-06;148;1
Tokyo;2020-06-25;148;21
Tokyo;2021-08-09;148;23
Brussels;2024-04-02;346;27
Brussels;2022-03-13;346;7
Brussels;2021-03-05;346;14
Dublin;2021-06-24;152;17
Dublin;2023-09-25;152;18
Dublin;2025-04-10;152;6
Rome;2020-09-22;99;9
Rome;2024-04-23;99;7
Rome;2025-05-22;99;14
Prague;2022-08-31;356;31
Prague;2021-06-25;356;12
Prague;2020-09-25;356;16
Vienna;2023-06-30;333;10
Vienna;2021-01-07;333;3
Vienna;2024-07-15;333;9
Bergen;2020-10-20;368;4
Bergen;2024-12-01;368;15
Bergen;2021-07-07;368;7
Hamburg;2023-10-23;124;17
Hamburg;2020-08-20;124;26
Hamburg;2021-03-08;124;4
Geneva;2020-06-17;223;25
Geneva;2023-05-31;223;1
Geneva;2020-08-28;223;10
Berlin;2023-10-29;206;14
Berlin;2024-02-09;206;5
Berlin;2024-04-18;206;4
Dublin;2021-11-05;319;1
Dublin;2021-05-13;319;3
Dublin;2022-05-09;319;30
Tokyo;2020-08-26;149;34
Tokyo;2020-07-20;149;23
Tokyo;2023-05-23;149;1
Berlin;2022-08-17;226;32
Berlin;2020-01-14;226;1
Berlin;2022-05-08;226;43
Istanbul;2022-09-12;217;10
Istanbul;2021-07-31;217;2
Istanbul;2022-10-29;217;17
Tunis;2022-02-02;237;23
Tunis;2021-11-02;237;3
Tunis;2023-01-31;237;2
Cork;2024-08-22;159;16
Cork;2022-09-22;159;1
Cork;2023-07-18;159;1
Krakow;2020-12-05;392;7
Krakow;2025-04-25;392;22
Krakow;2025-06-24;392;13
Tunis;2024-02-08;118;7
Tunis;2022-08-31;118;1
Tunis;2023-09-17;118;2
London;2024-01-05;254;5
London;2023-08-10;254;38
London;2024-09-26;254;12
Rotterdam;2022-03-21;233;15
Rotterdam;2024-04-02;233;13
Rotterdam;2022-09-11;233;26
Dublin;2020-04-09;95;1
Dublin;2020-05-26;95;12
Dublin;2020-07-25;95;5
Ostrava;2023-10-19;191;36
Ostrava;2023-03-25;191;9
Ostrava;2023-07-16;191;22
Osaka;2021-03-09;251;5
Osaka;2025-06-21;251;37
Osaka;2025-02-06;251;12
Mumbai;2023-11-07;42;25
Mumbai;2025-12-13;42;16
Mumbai;2023-09-10;42;22
Prague;2024-11-05;127;44
Prague;2024-07-21;127;38
Prague;2025-08-25;127;31
Madrid;2023-01-19;207;5
Madrid;2020-07-05;207;13
Madrid;2024-06-20;207;8
Osaka;2020-06-16;315;8
Osaka;2022-04-03;315;14
Osaka;2020-09-15;315;17
Rotterdam;2021-06-06;226;1
Rotterdam;2021-01-23;226;8
Rotterdam;2023-02-09;226;2
Toronto;2021-12-27;202;6
Toronto;2020-03-26;202;9
Toronto;2022-01-16;202;31
Ostrava;2025-03-27;131;23
Ostrava;2024-07-19;131;37
Ostrava;2022-12-26;131;3
Beijing;2025-04-07;131;7
Beijing;2024-09-07;131;13
Beijing;2022-07-20;131;16
Geneva;2023-11-06;387;4
Geneva;2025-07-15;387;7
Geneva;2020-06-18;387;27
Istanbul;2025-12-29;213;6
Istanbul;2021-09-07;213;4
Istanbul;2023-04-06;213;3
Munich;2022-07-10;390;22
Munich;2022-01-15;390;20
Munich;2022-09-12;390;3
Nice;2023-02-10;100;24
Nice;2021-06-10;100;6
Nice;2021-05-24;100;5
Rotterdam;2021-09-08;211;16
Rotterdam;2022-01-26;211;33
Rotterdam;2024-11-11;211;13
Reykjavik;2022-01-09;369;19
Reykjavik;2021-07-02;369;2
Reykjavik;2020-03-19;369;14
Salzburg;2024-05-14;286;9
Salzburg;2020-07-29;286;9
Salzburg;2025-09-01;286;26
Tokyo;2021-01-31;248;30
Tokyo;2021-05-09;248;45
Tokyo;2021-06-11;248;30
Amsterdam;2021-12-21;297;1
Amsterdam;2023-08-05;297;44
Amsterdam;2021-02-26;297;13
Hammamet;2020-05-16;49;4
Hammamet;2025-02-22;49;24
Hammamet;2024-11-05;49;5
Milan;2023-01-23;266;36
Milan;2025-01-24;266;4
Milan;2020-12-26;266;16
Los Angeles;2021-05-26;207;6
Los Angeles;2020-10-02;207;12
Los Angeles;2025-11-07;207;7
Antwerp;2023-09-29;187;27
Antwerp;2023-12-05;187;12
Antwerp;2023-02-18;187;9
Burgas;2021-04-05;62;12
Burgas;2020-12-21;62;5
Burgas;2025-06-16;62;15
Venice;2023-11-13;350;5
Venice;2025-03-04;350;9
Venice;2020-07-24;350;25
London;2021-11-28;41;5
London;2020-12-26;41;31
London;2025-10-02;41;3
Sofia;2022-11-02;323;32
Sofia;2022-10-20;323;11
Sofia;2021-06-02;323;10
Mumbai;2020-11-10;243;4
Mumbai;2021-12-15;243;4
Mumbai;2022-02-11;243;1
Brussels;2020-08-01;98;27
Brussels;2020-06-21;98;16
Brussels;2025-08-31;98;4
Amsterdam;2020-07-17;137;22
Amsterdam;2025-11-08;137;12
Amsterdam;2021-03-28;137;36
Shanghai;2025-12-27;223;3
Shanghai;2022-02-24;223;2
Shanghai;2021-01-17;223;4
Akureyri;2020-11-19;281;28
Akureyri;2021-01-01;281;13
Akureyri;2025-08-07;281;10
Reykjavik;2024-10-02;100;21
Reykjavik;2022-04-11;100;3
Reykjavik;2025-07-06;100;23
Krakow;2023-08-24;55;8
Krakow;2025-06-15;55;6
Krakow;2024-07-31;55;10
Toronto;2022-06-13;234;5
Toronto;2023-01-25;234;6
Toronto;2025-06-24;234;40
Lisbon;2023-10-23;127;7
Lisbon;2023-10-09;127;2
Lisbon;2024-08-03;127;22
Mumbai;2023-05-18;71;11
Mumbai;2023-08-28;71;21
Mumbai;2022-06-10;71;46
Gothenburg;2025-10-07;331;39
Gothenburg;2022-07-04;331;26
Gothenburg;2023-09-13;331;29
Geneva;2021-06-23;334;34
Geneva;2022-06-17;334;27
Geneva;2022-01-18;334;3
Tunis;2022-04-21;319;3
Tunis;2022-02-17;319;9
Tunis;2020-10-02;319;7
Split;2024-08-06;110;13
Split;2021-01-17;110;7
Split;2021-06-09;110;16
Lisbon;2020-09-19;283;4
Lisbon;2024-01-15;283;13
Lisbon;2024-10-14;283;34
Krakow;2021-05-23;128;4
Krakow;2023-06-23;128;3
Krakow;2020-08-09;128;11
Milan;2023-12-30;169;5
Milan;2021-03-31;169;2
Milan;2022-05-12;169;15
Valencia;2020-04-18;252;2
Valencia;2021-07-08;252;17
Valencia;2024-06-23;252;1
London;2024-10-21;190;12
London;2023-12-09;190;16
London;2021-10-29;190;9
Dublin;2023-06-01;117;18
Dublin;2025-12-06;117;2
Dublin;2025-12-02;117;3
Zurich;2021-10-09;388;8
Zurich;2022-10-09;388;12
Zurich;2020-08-15;388;37
Vienna;2023-06-26;55;34
Vienna;2023-10-07;55;21
Vienna;2021-01-08;55;10
Munich;2024-08-03;369;31
Munich;2022-06-03;369;15
Munich;2020-03-11;369;29
New York;2024-08-29;315;6
New York;2024-01-18;315;9
New York;2020-01-25;315;20
Burgas;2021-11-28;327;1
Burgas;2025-09-27;327;9
Burgas;2021-05-28;327;3
Stockholm;2022-08-13;214;35
Stockholm;2022-03-07;214;12
Stockholm;2021-02-13;214;31
Montreal;2024-12-31;82;1
Montreal;2022-04-25;82;5
Montreal;2021-01-18;82;8
Burgas;2025-11-18;254;18
Burgas;2023-11-28;254;4
Burgas;2024-01-03;254;18
Los Angeles;2024-06-01;256;7
Los Angeles;2024-09-01;256;11
Los Angeles;2022-02-08;256;25
Valencia;2023-07-09;146;15
Valencia;2020-10-16;146;6
Valencia;2024-07-15;146;41
Shanghai;2025-03-12;163;34
Shanghai;2021-04-04;163;9
Shanghai;2020-02-26;163;21
Hamburg;2025-09-03;394;18
Hamburg;2022-12-14;394;13
Hamburg;2024-10-02;394;12
Beijing;2024-01-30;160;19
Beijing;2022-02-03;160;15
Beijing;2024-07-03;160;29
Los Angeles;2022-04-05;136;23
Los Angeles;2021-08-07;136;8
Los Angeles;2024-09-08;136;3
Barcelona;2021-11-08;393;3
Barcelona;2024-07-05;393;9
Barcelona;2025-03-22;393;2
Geneva;2025-09-08;142;3
Geneva;2022-05-17;142;3
Geneva;2022-10-22;142;47
Melbourne;2021-04-12;50;15
Melbourne;2025-10-13;50;5
Melbourne;2020-04-29;50;32
Amsterdam;2023-02-20;383;22
Amsterdam;2021-01-17;383;5
Amsterdam;2020-09-16;383;24
Split;2023-10-05;295;12
Split;2024-05-20;295;22
Split;2025-06-06;295;49
