Miejscowosc;Termin;Cena;LiczbaOsob
Tokyo;2021-09-26;349;33
Tokyo;2020-04-25;349;15
Tokyo;2025-08-19;349;13
Tokyo;2023-05-16;349;33
Tokyo;2024-04-12;349;27
Akureyri;2020-03-13;135;20
Akureyri;2021-10-02;135;9
Akureyri;2022-07-19;135;39
Akureyri;2025-07-10;135;3
Akureyri;2023-02-07;135;17
Akureyri;2025-12-24;135;35
Akureyri;2020-03-03;135;20
Akureyri;2022-02-24;135;22
Akureyri;2023-07-19;135;11
Akureyri;2025-11-04;135;42
Akureyri;2021-11-28;135;12
Akureyri;2020-03-08;135;26
Akureyri;2024-07-16;135;15
Beijing;2024-02-22;179;2
Prague;2024-03-21;217;20
Prague;2024-01-21;217;21
Prague;2023-11-02;217;37
Prague;2025-01-25;217;37
Prague;2024-06-30;217;18
Prague;2022-09-01;217;32
Prague;2025-11-07;217;32
Prague;2022-08-18;217;16
Prague;2021-02-08;217;20
Prague;2021-08-21;217;26
Tunis;2024-10-14;63;20
Tunis;2024-09-25;63;11
Tunis;2025-01-30;63;23
Tunis;2024-09-10;63;15
Tunis;2024-09-30;63;22
Tunis;2023-03-09;63;15
Tunis;2025-04-11;63;9
Tunis;2025-08-28;63;23
Tunis;2025-08-25;63;26
Tunis;2023-08-29;63;27
Tunis;2024-01-30;63;19
Beijing;2021-05-24;190;25
Beijing;2024-01-23;190;6
Beijing;2024-08-01;190;6
Beijing;2025-08-18;190;5
Beijing;2025-04-15;190;4
Beijing;2025-03-11;190;16
Beijing;2022-04-30;190;3
Beijing;2025-10-31;190;17
Dublin;2023-05-25;308;5
Dublin;2023-12-06;308;10
Dublin;2022-05-14;308;14
Dublin;2020-07-03;308;13
Dublin;2022-01-05;308;25
Dublin;2020-11-05;308;6
Dublin;2022-10-26;308;23
Dublin;2022-08-16;308;41
Dublin;2025-07-25;308;19
Dublin;2021-04-16;308;15
Dublin;2022-03-28;308;19
Dublin;2023-10-28;308;12
Porto;2025-07-18;194;42
Porto;2022-07-11;194;24
Porto;2025-09-06;194;4
Porto;2023-09-20;194;10
Porto;2023-12-06;194;17
Porto;2022-11-09;194;13
Porto;2024-12-11;194;18
Porto;2022-09-04;194;28
Porto;2020-06-30;194;13
Porto;2022-05-27;194;11
Porto;2020-03-12;194;7
Porto;2025-06-16;194;11
Delhi;2022-01-15;285;13
Delhi;2024-03-15;285;10
Delhi;2021-05-31;285;3
Delhi;2021-06-14;285;9
Delhi;2021-09-02;285;8
Delhi;2021-06-08;285;9
Delhi;2021-11-30;285;8
Delhi;2022-06-15;285;35
Delhi;2025-05-13;285;34
Delhi;2025-07-05;285;18
Delhi;2022-03-09;285;24
Delhi;2023-10-14;285;14
Delhi;2020-03-16;285;16
Delhi;2022-06-26;349;17
Delhi;2024-09-29;349;7
Delhi;2023-11-07;349;24
Delhi;2022-12-30;349;22
Delhi;2025-11-19;349;18
Delhi;2023-04-04;349;23
Delhi;2025-10-11;349;5
Delhi;2022-12-11;349;30
Delhi;2024-12-13;349;7
Delhi;2023-10-22;349;10
Antalya;2021-09-04;46;15
Antalya;2023-02-11;46;7
Antalya;2024-12-29;46;19
Antalya;2022-10-03;46;32
Antalya;2021-09-27;46;2
Antalya;2023-11-26;46;16
Antalya;2025-11-21;46;7
Antalya;2021-10-30;46;2
Antalya;2024-08-17;46;8
Antalya;2023-03-12;46;42
Antalya;2021-01-13;46;23
Antalya;2025-04-12;46;28
Antalya;2020-10-03;46;25
Oslo;2023-03-24;68;9
Oslo;2021-09-11;68;18
Oslo;2024-08-26;68;27
Oslo;2023-05-05;68;4
Brussels;2022-03-30;289;13
London;2023-06-13;116;18
London;2022-08-02;116;15
London;2021-10-31;116;4
London;2020-05-03;116;11
London;2025-12-05;116;25
London;2023-03-21;116;13
London;2021-05-31;116;20
London;2020-08-12;116;19
London;2025-10-01;116;17
London;2022-04-04;116;18
London;2023-11-24;116;13
London;2022-09-13;116;17
Istanbul;2022-01-19;119;15
Istanbul;2023-05-03;119;6
Istanbul;2024-07-19;119;36
Istanbul;2023-02-26;119;15
Istanbul;2022-02-04;119;22
Toronto;2025-10-17;258;48
Toronto;2022-02-04;258;14
Toronto;2025-04-27;258;22
Toronto;2025-07-03;258;7
Toronto;2025-01-27;258;34
Toronto;2024-11-02;258;39
Toronto;2023-05-06;258;10
Toronto;2024-07-10;258;22
Toronto;2025-10-20;258;10
Toronto;2025-01-30;258;17
Toronto;2025-12-27;258;5
Toronto;2022-10-07;258;4
Rotterdam;2025-05-02;186;17
Rotterdam;2024-05-22;186;4
Rotterdam;2020-12-22;186;41
Rotterdam;2025-02-03;186;8
Rotterdam;2025-07-27;186;10
Rotterdam;2022-11-03;186;26
Rotterdam;2025-02-11;186;15
Rotterdam;2025-03-28;186;33
Rotterdam;2025-09-27;186;20
Rotterdam;2023-06-16;186;20
Rotterdam;2021-03-16;186;4
Rotterdam;2022-08-26;186;6
Rotterdam;2025-08-31;186;12
Rotterdam;2022-08-27;186;6
Thessaloniki;2023-10-09;44;27
Antwerp;2020-01-29;106;17
Antwerp;2025-03-09;106;28
Antwerp;2021-09-23;106;17
Antwerp;2023-08-04;106;14
Antwerp;2022-07-09;106;33
Antwerp;2022-04-16;106;34
Antwerp;2025-03-13;106;13
Antwerp;2024-10-06;106;7
Antwerp;2025-01-13;106;13
Antwerp;2022-09-30;106;7
Antwerp;2025-07-14;106;16
Antwerp;2024-01-01;106;40
Antwerp;2021-11-24;106;9
Venice;2020-02-15;260;18
Venice;2023-09-03;260;8
Venice;2024-10-13;260;45
Venice;2024-05-07;260;27
Venice;2021-09-27;260;7
Venice;2023-10-19;260;3
Venice;2025-05-30;260;9
Venice;2020-03-31;260;20
Venice;2025-02-27;260;13
Venice;2025-10-20;260;8
Venice;2022-12-25;260;47
Venice;2021-05-24;260;3
Venice;2023-07-17;260;3
Venice;2022-07-13;260;7
Gothenburg;2024-06-21;393;36
Gothenburg;2020-11-16;393;12
Gothenburg;2025-11-14;393;23
Gothenburg;2023-08-04;393;10
Gothenburg;2023-06-27;393;19
Thessaloniki;2021-06-09;137;9
Thessaloniki;2022-08-29;137;15
Thessaloniki;2023-01-07;137;15
Thessaloniki;2024-12-28;137;4
Thessaloniki;2023-09-13;137;11
Thessaloniki;2020-01-21;137;14
Thessaloniki;2021-06-23;137;22
Thessaloniki;2023-09-08;137;13
Thessaloniki;2025-06-15;137;34
Thessaloniki;2021-07-07;137;6
Thessaloniki;2025-02-12;137;13
Thessaloniki;2020-09-29;137;10
Thessaloniki;2023-03-12;137;19
Paris;2022-07-17;321;38
Paris;2023-06-09;321;20
Paris;2021-06-15;321;8
Paris;2020-07-20;321;16
Paris;2025-01-18;321;38
Paris;2025-12-08;321;14
Vienna;2021-05-06;381;12
Vienna;2020-03-01;381;34
Brussels;2025-07-18;147;30
Brussels;2024-01-13;147;6
Brussels;2022-10-21;147;25
Brussels;2024-12-05;147;11
Cairo;2022-05-26;133;22
Cairo;2025-08-09;133;10
Cairo;2025-07-18;133;20
Cairo;2024-07-12;133;32
Cairo;2024-11-16;133;13
Cairo;2020-07-18;133;23
Cairo;2025-09-23;133;38
Cairo;2024-09-02;133;35
Cairo;2022-11-05;133;45
Cairo;2023-12-27;133;16
Cairo;2021-01-27;133;10
Cairo;2020-04-15;133;23
Dubrovnik;2023-05-04;395;21
Dubrovnik;2023-09-27;395;25
Dubrovnik;2022-12-24;395;11
Dubrovnik;2021-03-19;395;2
Dubrovnik;2023-07-19;395;25
Dubrovnik;2024-01-08;395;21
Sofia;2025-01-14;310;27
Reykjavik;2021-09-05;82;24
Reykjavik;2025-05-26;82;20
Reykjavik;2025-02-10;82;18
Reykjavik;2025-03-02;82;2
Reykjavik;2022-08-12;82;26
Reykjavik;2024-10-16;82;4
Reykjavik;2024-11-17;82;4
Reykjavik;2024-12-24;82;19
Reykjavik;2023-12-06;82;11
Reykjavik;2022-08-30;82;11
Reykjavik;2022-03-23;82;18
Reykjavik;2020-08-27;82;5
Oslo;2022-02-28;102;6
Oslo;2021-05-23;102;40
Oslo;2024-10-21;102;30
Oslo;2024-06-12;102;3
Shanghai;2024-06-30;142;40
Shanghai;2024-11-25;142;9
Shanghai;2023-01-15;142;8
Shanghai;2021-10-18;142;7
Shanghai;2022-03-20;142;26
Shanghai;2020-09-25;142;4
Shanghai;2022-03-19;142;16
Shanghai;2025-02-01;142;36
Shanghai;2023-02-10;142;32
Thessaloniki;2020-06-05;198;44
Thessaloniki;2022-06-27;198;28
Thessaloniki;2022-07-05;198;13
Thessaloniki;2023-12-10;198;25
Thessaloniki;2021-07-23;198;33
Oslo;2020-04-25;389;36
Oslo;2022-01-18;389;23
Oslo;2021-07-08;389;32
Oslo;2023-03-24;389;8
Oslo;2024-10-15;389;7
Oslo;2020-08-03;389;8
Oslo;2021-06-06;389;48
Oslo;2020-11-04;389;24
Oslo;2025-04-20;389;11
Oslo;2021-07-15;389;25
Oslo;2024-07-29;389;6
Oslo;2020-06-21;389;22
Barcelona;2021-12-05;163;11
Barcelona;2025-01-23;163;32
Barcelona;2020-03-21;163;7
Barcelona;2024-09-02;163;36
Barcelona;2024-02-08;163;15
Barcelona;2021-04-08;163;19
Barcelona;2020-02-03;163;12
Barcelona;2024-12-25;163;7
Barcelona;2024-02-15;163;21
Barcelona;2021-10-13;163;11
Barcelona;2022-05-08;163;12
Reykjavik;2024-07-19;340;9
Reykjavik;2023-09-22;340;18
Reykjavik;2024-04-10;340;24
Berlin;2023-12-19;232;26
Berlin;2020-11-13;232;22
Berlin;2023-02-26;232;7
Berlin;2021-06-29;232;15
Berlin;2025-06-10;232;16
Berlin;2023-05-10;232;4
Berlin;2020-07-07;232;29
Split;2021-04-12;79;33
Split;2024-08-27;79;18
Split;2022-12-02;79;10
Split;2024-11-01;79;19
Split;2021-09-05;79;17
Aarhus;2025-04-23;205;33
Aarhus;2024-03-05;205;11
Bergen;2023-12-24;130;37
Bergen;2025-04-16;130;7
Bergen;2023-12-20;130;3
Bergen;2020-10-11;130;19
Bergen;2023-05-28;130;12
Bergen;2024-04-04;130;15
Bergen;2024-03-02;130;5
Bergen;2023-12-16;130;17
Bergen;2020-10-26;130;15
Bergen;2022-10-12;130;30
Bergen;2025-03-08;130;40
Bergen;2024-05-12;130;25
Bergen;2020-09-26;130;33
Bergen;2020-05-14;130;29
Barcelona;2023-04-25;156;8
Barcelona;2023-03-15;156;15
Barcelona;2022-10-20;156;11
Barcelona;2024-02-12;156;25
Barcelona;2025-02-22;156;27
Barcelona;2023-03-24;156;10
Barcelona;2022-11-06;156;15
Barcelona;2024-06-27;156;25
Barcelona;2022-02-26;156;2
Paris;2024-05-05;398;30
Paris;2025-02-20;398;16
Paris;2022-12-10;398;5
Athens;2024-06-29;321;35
Athens;2022-12-28;321;25
Athens;2020-04-06;321;8
Athens;2023-11-17;321;10
Athens;2023-03-25;321;11
Athens;2023-06-30;321;5
Athens;2024-03-11;321;9
Athens;2022-08-20;321;15
Athens;2023-01-20;321;35
Athens;2021-10-26;321;23
Athens;2023-02-28;321;8
Ostrava;2021-02-26;357;16
Ostrava;2025-10-20;357;19
Ostrava;2021-04-05;357;7
Ostrava;2021-10-02;357;38
Ostrava;2021-06-19;357;5
Ostrava;2022-07-16;357;16
Ostrava;2025-02-19;357;23
Ostrava;2025-08-30;357;7
Ostrava;2020-03-12;357;24
Ostrava;2020-10-24;357;20
Ostrava;2022-12-22;357;17
Ostrava;2023-06-26;357;27
Salzburg;2025-01-07;334;6
Salzburg;2020-01-16;334;31
Salzburg;2022-08-16;334;38
Salzburg;2023-06-03;334;9
Salzburg;2020-07-24;334;32
Salzburg;2023-01-13;334;29
Salzburg;2021-11-13;334;16
Salzburg;2022-06-21;334;14
Salzburg;2020-01-27;334;10
Salzburg;2020-02-06;334;24
Salzburg;2025-03-24;334;47
Salzburg;2022-03-13;334;6
Delhi;2020-09-17;97;3
Delhi;2020-05-07;97;31
Delhi;2024-01-29;97;13
Delhi;2021-01-07;97;24
Delhi;2025-08-24;97;37
Delhi;2025-10-18;97;7
Delhi;2025-10-30;97;15
Delhi;2024-08-03;97;8
Delhi;2022-02-04;97;26
Delhi;2021-04-14;97;19
Delhi;2022-10-01;97;25
Delhi;2023-01-01;97;30
Delhi;2023-02-23;97;24
Delhi;2024-05-11;97;17
Marrakesh;2024-12-21;258;22
Marrakesh;2021-08-25;258;4
Marrakesh;2020-05-19;258;6
Marrakesh;2020-10-03;258;17
Marrakesh;2025-06-03;258;38
Marrakesh;2022-06-30;258;27
Marrakesh;2020-03-07;258;5
Marrakesh;2021-12-23;258;31
Marrakesh;2022-06-10;258;29
Marrakesh;2022-11-18;258;19
Marrakesh;2025-10-09;258;32
Marrakesh;2022-10-28;258;30
Marrakesh;2023-11-03;258;33
Marrakesh;2024-05-21;258;3
Munich;2025-04-18;357;32
Melbourne;2023-06-19;227;27
Melbourne;2025-03-24;227;24
Melbourne;2024-06-14;227;8
Melbourne;2025-06-24;227;15
Melbourne;2025-09-22;227;19
Melbourne;2023-06-28;227;34
Melbourne;2023-03-07;227;23
Melbourne;2021-03-03;227;29
Melbourne;2022-11-12;227;8
Salzburg;2022-07-17;271;8
Salzburg;2024-08-09;271;14
Salzburg;2020-05-18;271;16
Salzburg;2021-12-11;271;10
Salzburg;2020-09-30;271;12
Salzburg;2021-04-27;271;39
Salzburg;2023-05-18;271;36
Salzburg;2022-04-18;271;21
Salzburg;2021-11-26;271;26
Salzburg;2020-02-11;271;29
Salzburg;2020-11-14;271;33
Salzburg;2020-01-08;271;37
Burgas;2025-01-15;318;5
Burgas;2021-05-09;318;42
Stockholm;2024-02-02;60;33
Stockholm;2024-02-06;60;25
Stockholm;2021-04-22;60;20
Stockholm;2020-11-12;60;9
Stockholm;2025-03-01;60;8
Stockholm;2020-06-24;60;10
Stockholm;2023-01-31;60;3
Stockholm;2024-12-16;60;18
Stockholm;2020-06-10;60;44
Stockholm;2021-10-07;60;8
Stockholm;2025-09-21;60;24
Rotterdam;2024-09-12;65;17
Dubrovnik;2021-09-02;43;23
Dubrovnik;2024-11-15;43;14
Dubrovnik;2021-03-19;43;22
Dubrovnik;2021-07-12;43;22
Dubrovnik;2020-01-26;43;42
Akureyri;2025-03-13;370;23
Akureyri;2020-02-09;370;22
Akureyri;2024-06-05;370;31
Akureyri;2022-07-12;370;3
Akureyri;2024-04-25;370;10
Akureyri;2022-11-10;370;7
Akureyri;2022-03-13;370;16
Akureyri;2022-09-12;370;22
Akureyri;2024-01-11;370;25
Warsaw;2022-12-06;242;5
Warsaw;2025-01-26;242;3
Thessaloniki;2020-07-12;69;6
Thessaloniki;2022-06-12;69;31
Thessaloniki;2025-07-14;69;39
Thessaloniki;2024-09-20;69;8
Reykjavik;2020-06-28;146;11
Reykjavik;2020-03-09;146;23
Reykjavik;2021-01-29;146;7
Reykjavik;2023-01-21;146;34
Reykjavik;2023-11-04;146;20
Reykjavik;2021-11-03;146;14
Reykjavik;2022-10-12;146;19
Reykjavik;2024-09-12;146;12
Reykjavik;2025-07-28;146;9
Gdansk;2023-05-12;196;39
Gdansk;2025-06-19;196;11
Gdansk;2024-07-03;196;12
Gdansk;2023-08-14;196;18
Melbourne;2023-11-25;139;18
Melbourne;2024-07-06;139;46
Melbourne;2023-01-16;139;14
Melbourne;2022-05-08;139;5
Melbourne;2024-04-25;139;21
Melbourne;2025-04-14;139;20
Melbourne;2021-04-24;139;16
Osaka;2021-01-23;47;33
Osaka;2022-05-11;47;11
Osaka;2024-01-17;47;19
Osaka;2021-12-11;47;44
Osaka;2020-12-19;47;24
Osaka;2021-10-17;47;5
Osaka;2024-07-20;47;18
Osaka;2024-04-06;47;37
Ostrava;2025-04-19;79;22
Ostrava;2025-12-02;79;5
Ostrava;2023-03-01;79;17
Ostrava;2025-06-24;79;8
Ostrava;2023-12-28;79;40
Ostrava;2021-01-10;79;35
Ostrava;2022-01-04;79;17
Ostrava;2022-02-12;79;28
Ostrava;2025-08-27;79;24
Thessaloniki;2023-01-14;110;18
Thessaloniki;2022-07-14;110;17
Thessaloniki;2021-09-27;110;14
Thessaloniki;2024-05-31;110;9
Thessaloniki;2022-10-23;110;7
Thessaloniki;2024-11-22;110;31
Thessaloniki;2022-07-27;110;14
Thessaloniki;2020-06-13;110;3
Thessaloniki;2021-06-25;110;10
Thessaloniki;2022-11-13;110;20
Thessaloniki;2024-09-18;110;22
Thessaloniki;2023-12-04;110;21
Thessaloniki;2023-05-25;110;38
Thessaloniki;2020-01-15;110;21
Lyon;2025-08-08;211;33
Lyon;2022-01-22;211;6
Lyon;2023-12-26;211;30
Lyon;2023-02-14;211;13
Lyon;2024-01-05;211;8
Lyon;2020-10-27;211;29
Oslo;2023-08-26;268;21
Oslo;2023-08-14;268;18
Oslo;2022-01-23;268;20
Oslo;2022-11-07;268;23
Oslo;2024-11-29;268;18
Oslo;2023-12-24;268;12
Oslo;2025-02-23;268;16
Oslo;2022-10-10;268;6
Oslo;2022-10-18;268;7
Oslo;2020-02-07;268;19
Oslo;2021-04-26;268;5
Oslo;2024-07-21;268;7
Oslo;2024-04-13;268;5
Oslo;2022-08-25;268;11
Edinburgh;2025-09-16;132;28
Edinburgh;2022-05-24;132;6
Edinburgh;2023-09-09;132;20
Edinburgh;2022-07-09;132;7
Edinburgh;2021-04-01;132;7
Edinburgh;2022-01-13;132;22
Edinburgh;2020-01-14;132;17
Edinburgh;2020-11-02;132;11
Edinburgh;2020-01-26;132;17
Edinburgh;2023-07-08;132;15
Stockholm;2022-06-24;364;12
Stockholm;2024-04-03;364;5
Stockholm;2022-01-22;364;19
Stockholm;2025-11-24;364;10
Stockholm;2020-12-01;364;18
Stockholm;2020-05-21;364;2
Stockholm;2025-12-22;364;22
Stockholm;2025-08-29;364;39
Stockholm;2023-05-13;364;23
Stockholm;2020-01-23;364;32
Stockholm;2023-11-18;364;47
Stockholm;2021-11-11;364;12
Stockholm;2020-10-18;364;28
Antalya;2020-09-25;108;24
Antalya;2021-01-04;108;4
Antalya;2023-08-04;108;13
Antalya;2023-09-04;108;15
Antalya;2022-07-17;108;4
Antalya;2022-06-27;108;36
Antalya;2024-09-10;108;19
Antalya;2025-04-29;108;14
Antalya;2022-09-06;108;3
Antwerp;2024-03-27;298;2
Antwerp;2025-09-10;298;12
Antwerp;2023-08-02;298;28
Antwerp;2023-11-05;298;7
Antwerp;2023-01-22;298;6
Antwerp;2025-04-09;298;34
Antwerp;2023-10-19;298;15
Antwerp;2023-06-30;298;19
Antwerp;2023-08-31;298;5
Milan;2023-11-11;382;17
Milan;2021-11-05;382;20
Milan;2025-03-12;382;18
Rome;2025-10-06;338;19
Rome;2022-04-07;338;22
Rome;2025-03-26;338;6
Rome;2020-02-22;338;14
Rome;2023-09-27;338;21
Rome;2024-12-28;338;2
London;2025-02-06;128;15
London;2025-04-26;128;10
London;2023-08-27;128;5
London;2022-01-21;128;11
London;2021-06-05;128;2
London;2025-05-28;128;11
London;2021-01-09;128;38
London;2021-01-25;128;5
London;2020-07-18;128;19
London;2020-12-20;128;27
Marrakesh;2025-09-09;277;47
Marrakesh;2020-09-02;277;45
Marrakesh;2024-03-14;277;6
Marrakesh;2024-02-23;277;11
Marrakesh;2020-04-01;277;19
Marrakesh;2023-10-08;277;14
Tunis;2020-10-04;196;26
Tunis;2025-01-04;196;21
Tunis;2023-09-18;196;21
Tunis;2022-05-28;196;42
Tunis;2020-09-28;196;33
Tunis;2021-06-21;196;12
Tunis;2023-09-16;196;42
Tunis;2025-05-19;196;2
Tunis;2024-08-25;196;8
Aarhus;2022-02-20;378;21
Aarhus;2025-06-10;378;23
Aarhus;2021-01-23;378;38
Aarhus;2024-08-30;378;3
Aarhus;2021-06-02;378;5
Aarhus;2021-12-03;378;9
Aarhus;2022-07-15;378;9
Aarhus;2025-07-29;378;28
Aarhus;2022-11-21;378;29
Aarhus;2023-11-01;378;5
Aarhus;2024-11-05;378;31
Aarhus;2024-09-20;378;26
Aarhus;2020-09-07;378;5
Aarhus;2025-12-04;378;12
Reykjavik;2020-12-21;236;23
Reykjavik;2020-03-03;236;9
Reykjavik;2022-04-19;236;38
Reykjavik;2022-06-23;236;4
Sofia;2023-05-08;239;10
Sofia;2024-02-08;239;15
Sofia;2025-10-06;239;14
Sofia;2022-05-18;239;20
Dubrovnik;2024-03-02;280;9
Dubrovnik;2024-02-03;280;4
Dubrovnik;2023-08-04;280;42
Dubrovnik;2023-11-16;280;24
Hamburg;2020-01-19;333;2
Hamburg;2023-06-16;333;8
Hamburg;2025-12-24;333;43
Hamburg;2021-02-16;333;28
Hamburg;2020-08-07;333;20
Hamburg;2023-07-14;333;32
Hamburg;2021-06-13;333;13
Hamburg;2025-03-17;333;11
Madrid;2021-03-06;207;27
Hammamet;2020-10-17;362;22
Hammamet;2023-08-29;362;12
Hammamet;2025-08-25;362;43
Hammamet;2023-11-29;362;7
Hammamet;2021-09-25;362;26
Hammamet;2024-05-10;362;8
Hammamet;2024-12-27;362;6
Hammamet;2020-01-02;362;21
Hammamet;2022-02-19;362;13
Hammamet;2025-06-24;362;20
Hammamet;2025-07-14;362;25
Hammamet;2024-05-08;362;47
Hammamet;2023-07-15;362;10
Hammamet;2025-06-19;362;5
Hammamet;2025-05-25;362;27
Aarhus;2022-12-17;65;27
Aarhus;2024-06-19;65;19
Aarhus;2024-10-01;65;22
Aarhus;2023-07-28;65;26
Aarhus;2022-08-15;65;8
Aarhus;2025-02-15;65;15
Aarhus;2024-07-10;65;34
Aarhus;2025-04-07;65;15
Aarhus;2021-08-07;65;27
Aarhus;2022-12-10;65;15
Aarhus;2020-03-31;65;34
Aarhus;2023-01-22;65;8
Aarhus;2022-01-23;65;21
Aarhus;2021-04-17;65;19
New York;2025-03-31;101;7
New York;2022-04-09;101;20
New York;2025-12-07;101;27
New York;2022-08-13;101;27
New York;2020-05-07;101;19
New York;2025-08-20;101;8
New York;2020-12-23;101;17
New York;2021-07-30;101;8
New York;2020-11-24;101;15
New York;2021-07-27;101;22
New York;2024-06-14;101;28
New York;2022-01-12;101;27
Salzburg;2020-07-01;60;32
Salzburg;2024-06-13;60;30
Salzburg;2025-12-30;60;18
Salzburg;2025-11-20;60;20
Salzburg;2024-11-04;60;4
Salzburg;2025-04-05;60;20
Salzburg;2024-11-18;60;5
Tokyo;2025-12-26;298;24
Tokyo;2025-01-03;298;23
Tokyo;2022-06-16;298;10
Tokyo;2021-11-14;298;35
Tokyo;2022-05-18;298;33
Hammamet;2020-05-04;55;18
Hammamet;2025-10-17;55;11
Hammamet;2023-07-14;55;14
Hammamet;2024-06-05;55;5
Manchester;2023-11-27;47;5
Manchester;2024-07-17;47;11
Manchester;2023-12-20;47;24
Manchester;2020-07-20;47;27
Manchester;2022-07-18;47;4
Manchester;2022-06-15;47;16
Prague;2020-12-15;123;11
Prague;2020-08-19;123;25
Prague;2021-09-02;123;31
Prague;2022-05-18;123;13
Prague;2021-08-19;123;11
Cork;2025-05-21;356;4
Cork;2024-01-28;356;32
Cork;2024-12-10;356;19
Cork;2021-01-07;356;16
Cork;2023-03-15;356;19
Cork;2024-01-04;356;17
Cork;2025-06-23;356;8
Cork;2023-08-04;356;26
Cork;2023-05-28;356;39
Cork;2022-01-03;356;35
Cork;2024-03-02;356;13
Cork;2025-02-04;356;22
Cork;2021-09-20;356;15
Cork;2022-02-19;356;21
Cork;2021-02-16;356;32
Porto;2023-05-09;206;10
Porto;2021-12-21;206;11
Porto;2024-10-18;206;27
Porto;2025-02-17;206;38
Porto;2024-08-24;206;14
Porto;2024-03-26;206;6
Porto;2023-04-21;206;16
Porto;2020-07-03;206;4
Porto;2021-08-02;206;16
Porto;2024-01-18;206;7
Porto;2021-07-31;206;13
Porto;2023-01-17;206;16
Porto;2022-01-25;206;13
Porto;2024-07-20;206;10
Porto;2022-09-09;206;16
Istanbul;2024-12-25;394;16
Istanbul;2025-12-25;394;15
Istanbul;2021-02-28;394;9
Istanbul;2022-10-23;394;13
Istanbul;2024-03-16;394;11
Istanbul;2021-04-14;394;33
Istanbul;2022-10-06;394;20
Istanbul;2025-09-17;394;14
Istanbul;2020-10-21;394;8
Istanbul;2022-03-10;394;45
Istanbul;2024-07-16;394;14
Istanbul;2021-12-20;394;25
Geneva;2024-02-17;115;10
Geneva;2025-12-14;115;5
Geneva;2021-06-15;115;15
Geneva;2023-12-17;115;12
Geneva;2021-10-13;115;16
Geneva;2025-09-24;115;49
Geneva;2023-08-21;115;16
Geneva;2020-08-25;115;7
Geneva;2020-08-24;115;11
Toronto;2021-04-07;87;13
Toronto;2020-09-09;87;8
Toronto;2022-01-21;87;4
Toronto;2024-01-06;87;8
Casablanca;2022-04-13;400;13
Casablanca;2024-07-23;400;27
Casablanca;2025-09-23;400;4
Casablanca;2022-04-14;400;25
Casablanca;2022-12-27;400;43
Casablanca;2024-01-06;400;8
Casablanca;2021-02-25;400;15
Casablanca;2024-04-08;400;21
Casablanca;2022-01-31;400;17
Stockholm;2025-08-02;294;4
Stockholm;2025-01-21;294;20
Stockholm;2025-11-09;294;20
Stockholm;2024-04-14;294;6
Stockholm;2021-01-05;294;21
Stockholm;2025-11-30;294;30
Stockholm;2024-02-08;294;24
Stockholm;2025-07-03;294;17
Stockholm;2024-04-26;294;30
Stockholm;2024-07-22;294;21
Stockholm;2022-10-08;294;11
Stockholm;2020-02-11;294;28
Stockholm;2021-08-13;294;36
Stockholm;2024-11-09;294;37
Stockholm;2022-01-27;294;32
Tunis;2020-08-06;43;35
Tunis;2025-02-14;43;22
Tunis;2025-11-22;43;27
Tunis;2020-03-18;43;24
Tunis;2021-08-15;43;26
Tunis;2023-05-04;43;8
Split;2023-03-17;48;23
Split;2020-12-04;48;15
Split;2022-03-23;48;23
Split;2020-06-14;48;3
Split;2024-12-14;48;31
Split;2023-01-08;48;30
Split;2023-01-29;48;28
Burgas;2022-09-09;75;5
Burgas;2023-03-01;75;12
Burgas;2023-05-27;75;5
Burgas;2023-10-28;75;14
Burgas;2022-11-26;75;41
Burgas;2022-05-17;75;15
Burgas;2024-10-15;75;16
Madrid;2024-03-19;231;3
Madrid;2020-10-20;231;32
Madrid;2022-04-01;231;23
Madrid;2021-11-05;231;7
Madrid;2023-06-14;231;46
Madrid;2021-12-18;231;17
Madrid;2024-11-18;231;20
Madrid;2022-12-13;231;35
Madrid;2023-05-22;231;29
Madrid;2022-12-31;231;26
Madrid;2020-05-01;231;16
Split;2022-04-12;171;20
Reykjavik;2024-04-11;103;20
Reykjavik;2021-08-26;103;6
Reykjavik;2024-03-04;103;32
Reykjavik;2024-09-28;103;4
Reykjavik;2024-07-20;103;15
Reykjavik;2021-05-27;103;27
Reykjavik;2021-02-19;103;17
Reykjavik;2024-05-01;103;19
Hurghada;2021-02-20;108;37
Hurghada;2024-11-09;108;3
Hurghada;2020-06-29;108;47
Hurghada;2024-12-30;108;38
Hurghada;2025-11-26;108;27
Hurghada;2024-05-13;108;24
Hurghada;2020-01-02;108;13
Hurghada;2023-06-25;108;38
Hurghada;2023-05-20;108;2
Hurghada;2024-11-08;108;16
Hurghada;2023-05-09;108;15
Hurghada;2024-04-05;108;13
Hurghada;2025-07-28;108;22
Hurghada;2021-10-12;108;34
Copenhagen;2025-09-27;180;29
Copenhagen;2024-12-18;180;27
Copenhagen;2022-12-22;180;22
Copenhagen;2023-10-28;180;10
Copenhagen;2025-07-10;180;13
Copenhagen;2020-09-21;180;21
Copenhagen;2025-07-02;180;21
Copenhagen;2024-11-22;180;17
Copenhagen;2020-10-02;180;14
Copenhagen;2023-11-11;180;5
Copenhagen;2025-07-11;180;7
Copenhagen;2025-11-17;180;19
Copenhagen;2020-06-06;180;3
Copenhagen;2022-06-06;180;28
Warsaw;2023-04-16;336;9
Warsaw;2021-08-05;336;34
