Miejscowosc;Termin;Cena;LiczbaOsob
London;2021-05-31;116;19
London;2020-08-12;116;17
London;2025-10-01;116;14
London;2022-04-04;116;16
London;2023-11-24;116;15
London;2022-09-13;116;34
Istanbul;2022-01-19;119;20
Istanbul;2023-05-03;119;5
Istanbul;2024-07-19;119;28
Istanbul;2023-02-26;119;21
Istanbul;2022-02-04;119;15
Toronto;2025-10-17;258;45
Toronto;2022-02-04;258;13
Toronto;2025-04-27;258;35
Toronto;2025-07-03;258;7
Toronto;2025-01-27;258;22
Toronto;2024-11-02;258;25
Toronto;2023-05-06;258;18
Toronto;2024-07-10;258;26
Toronto;2025-10-20;258;10
Toronto;2025-01-30;258;23
Toronto;2025-12-27;258;5
Toronto;2022-10-07;258;3
Rotterdam;2025-05-02;186;16
Rotterdam;2024-05-22;186;10
Rotterdam;2020-12-22;186;31
Rotterdam;2025-02-03;186;8
Rotterdam;2025-07-27;186;18
Rotterdam;2022-11-03;186;26
Rotterdam;2025-02-11;186;24
Rotterdam;2025-03-28;186;34
Rotterdam;2025-09-27;186;19
Rotterdam;2023-06-16;186;27
Rotterdam;2021-03-16;186;4
Rotterdam;2022-08-26;186;9
Rotterdam;2025-08-31;186;17
Rotterdam;2022-08-27;186;5
Thessaloniki;2023-10-09;44;27
Antwerp;2020-01-29;106;20
Antwerp;2025-03-09;106;28
Antwerp;2021-09-23;106;14
Antwerp;2023-08-04;106;13
Antwerp;2022-07-09;106;26
Antwerp;2022-04-16;106;34
Antwerp;2025-03-13;106;14
Antwerp;2024-10-06;106;8
Antwerp;2025-01-13;106;16
Antwerp;2022-09-30;106;7
Antwerp;2025-07-14;106;20
Antwerp;2024-01-01;106;23
Antwerp;2021-11-24;106;10
Venice;2020-02-15;260;21
Venice;2023-09-03;260;14
Venice;2024-10-13;260;37
Venice;2024-05-07;260;33
Venice;2021-09-27;260;6
Venice;2023-10-19;260;8
Venice;2025-05-30;260;8
Venice;2020-03-31;260;11
Venice;2025-02-27;260;16
Venice;2025-10-20;260;9
Venice;2022-12-25;260;45
Venice;2021-05-24;260;6
Venice;2023-07-17;260;4
Venice;2022-07-13;260;13
Gothenburg;2024-06-21;393;29
Gothenburg;2020-11-16;393;11
Gothenburg;2025-11-14;393;19
Gothenburg;2023-08-04;393;15
Gothenburg;2023-06-27;393;21
Thessaloniki;2021-06-09;137;19
Thessaloniki;2022-08-29;137;20
Thessaloniki;2023-01-07;137;28
Thessaloniki;2024-12-28;137;9
Thessaloniki;2023-09-13;137;18
Thessaloniki;2020-01-21;137;28
Thessaloniki;2021-06-23;137;13
Thessaloniki;2023-09-08;137;14
Thessaloniki;2025-06-15;137;46
Thessaloniki;2021-07-07;137;6
Thessaloniki;2025-02-12;137;15
Thessaloniki;2020-09-29;137;8
Thessaloniki;2023-03-12;137;17
Paris;2022-07-17;321;40
Paris;2023-06-09;321;25
Paris;2021-06-15;321;14
Paris;2020-07-20;321;11
Paris;2025-01-18;321;43
Paris;2025-12-08;321;14
Vienna;2021-05-06;381;15
Vienna;2020-03-01;381;29
Brussels;2025-07-18;147;31
Brussels;2024-01-13;147;6
Brussels;2022-10-21;147;34
Brussels;2024-12-05;147;11
Cairo;2022-05-26;133;27
Cairo;2025-08-09;133;9
Cairo;2025-07-18;133;15
Cairo;2024-07-12;133;40
Cairo;2024-11-16;133;17
Cairo;2020-07-18;133;17
Cairo;2025-09-23;133;37
Cairo;2024-09-02;133;32
Cairo;2022-11-05;133;31
Cairo;2023-12-27;133;18
Cairo;2021-01-27;133;10
Cairo;2020-04-15;133;30
Dubrovnik;2023-05-04;395;24
Dubrovnik;2023-09-27;395;18
Dubrovnik;2022-12-24;395;15
Dubrovnik;2021-03-19;395;5
Dubrovnik;2023-07-19;395;32
Dubrovnik;2024-01-08;395;23
Sofia;2025-01-14;310;40
Reykjavik;2021-09-05;82;29
Reykjavik;2025-05-26;82;40
Reykjavik;2025-02-10;82;27
Reykjavik;2025-03-02;82;6
Reykjavik;2022-08-12;82;35
Reykjavik;2024-10-16;82;5
Reykjavik;2024-11-17;82;6
Reykjavik;2024-12-24;82;16
Reykjavik;2023-12-06;82;19
Reykjavik;2022-08-30;82;11
Reykjavik;2022-03-23;82;28
Reykjavik;2020-08-27;82;10
Oslo;2022-02-28;102;9
Oslo;2021-05-23;102;34
Oslo;2024-10-21;102;28
Oslo;2024-06-12;102;5
Shanghai;2024-06-30;142;29
Shanghai;2024-11-25;142;7
Shanghai;2023-01-15;142;5
Shanghai;2021-10-18;142;11
Shanghai;2022-03-20;142;26
Shanghai;2020-09-25;142;5
Shanghai;2022-03-19;142;18
Shanghai;2025-02-01;142;45
Shanghai;2023-02-10;142;43
Thessaloniki;2020-06-05;198;27
Thessaloniki;2022-06-27;198;40
Thessaloniki;2022-07-05;198;14
Thessaloniki;2023-12-10;198;17
Thessaloniki;2021-07-23;198;26
Oslo;2020-04-25;389;21
Oslo;2022-01-18;389;19
Oslo;2021-07-08;389;23
Oslo;2023-03-24;389;9
Oslo;2024-10-15;389;4
Oslo;2020-08-03;389;4
Oslo;2021-06-06;389;46
Oslo;2020-11-04;389;16
Oslo;2025-04-20;389;15
Oslo;2021-07-15;389;33
Oslo;2024-07-29;389;5
Oslo;2020-06-21;389;13
Barcelona;2021-12-05;163;20
Barcelona;2025-01-23;163;19
Barcelona;2020-03-21;163;9
Barcelona;2024-09-02;163;37
Barcelona;2024-02-08;163;25
Barcelona;2021-04-08;163;21
Barcelona;2020-02-03;163;22
Barcelona;2024-12-25;163;9
Barcelona;2024-02-15;163;24
Barcelona;2021-10-13;163;18
Barcelona;2022-05-08;163;21
Reykjavik;2024-07-19;340;7
Reykjavik;2023-09-22;340;33
Reykjavik;2024-04-10;340;32
Berlin;2023-12-19;232;35
Berlin;2020-11-13;232;26
Berlin;2023-02-26;232;4
Berlin;2021-06-29;232;25
Berlin;2025-06-10;232;15
Berlin;2023-05-10;232;5
Berlin;2020-07-07;232;43
Split;2021-04-12;79;33
Split;2024-08-27;79;33
Split;2022-12-02;79;13
Split;2024-11-01;79;17
Split;2021-09-05;79;27
Aarhus;2025-04-23;205;39
Aarhus;2024-03-05;205;10
Bergen;2023-12-24;130;31
Bergen;2025-04-16;130;5
Bergen;2023-12-20;130;7
Bergen;2020-10-11;130;17
Bergen;2023-05-28;130;25
Bergen;2024-04-04;130;20
Bergen;2024-03-02;130;6
Bergen;2023-12-16;130;14
Bergen;2020-10-26;130;29
Bergen;2022-10-12;130;45
Bergen;2025-03-08;130;40
Bergen;2024-05-12;130;21
Bergen;2020-09-26;130;34
Bergen;2020-05-14;130;22
Barcelona;2023-04-25;156;18
Barcelona;2023-03-15;156;22
Barcelona;2022-10-20;156;10
Barcelona;2024-02-12;156;29
Barcelona;2025-02-22;156;33
Barcelona;2023-03-24;156;13
Barcelona;2022-11-06;156;13
Barcelona;2024-06-27;156;28
Barcelona;2022-02-26;156;4
Paris;2024-05-05;398;26
Paris;2025-02-20;398;12
Paris;2022-12-10;398;4
Athens;2024-06-29;321;30
Athens;2022-12-28;321;34
Athens;2020-04-06;321;16
Athens;2023-11-17;321;9
Athens;2023-03-25;321;20
Athens;2023-06-30;321;3
Athens;2024-03-11;321;12
Athens;2022-08-20;321;21
Athens;2023-01-20;321;21
Athens;2021-10-26;321;34
Athens;2023-02-28;321;14
Ostrava;2021-02-26;357;27
Ostrava;2025-10-20;357;18
Ostrava;2021-04-05;357;16
Ostrava;2021-10-02;357;23
Ostrava;2021-06-19;357;5
Ostrava;2022-07-16;357;14
Ostrava;2025-02-19;357;25
Ostrava;2025-08-30;357;14
Ostrava;2020-03-12;357;21
Ostrava;2020-10-24;357;20
Ostrava;2022-12-22;357;26
Ostrava;2023-06-26;357;40
Salzburg;2025-01-07;334;7
Salzburg;2020-01-16;334;24
Salzburg;2022-08-16;334;23
Salzburg;2023-06-03;334;10
Salzburg;2020-07-24;334;37
Salzburg;2023-01-13;334;16
Salzburg;2021-11-13;334;21
Salzburg;2022-06-21;334;25
Salzburg;2020-01-27;334;11
Salzburg;2020-02-06;334;37
Salzburg;2025-03-24;334;37
Salzburg;2022-03-13;334;8
Delhi;2020-09-17;97;7
Delhi;2020-05-07;97;26
Delhi;2024-01-29;97;9
Delhi;2021-01-07;97;21
Delhi;2025-08-24;97;27
Delhi;2025-10-18;97;7
Delhi;2025-10-30;97;16
Delhi;2024-08-03;97;7
Delhi;2022-02-04;97;22
Delhi;2021-04-14;97;29
Delhi;2022-10-01;97;25
Delhi;2023-01-01;97;28
Delhi;2023-02-23;97;36
Delhi;2024-05-11;97;11
Marrakesh;2024-12-21;258;19
Marrakesh;2021-08-25;258;6
Marrakesh;2020-05-19;258;7
Marrakesh;2020-10-03;258;28
Marrakesh;2025-06-03;258;47
Marrakesh;2022-06-30;258;31
Marrakesh;2020-03-07;258;5
Marrakesh;2021-12-23;258;34
Marrakesh;2022-06-10;258;22
Marrakesh;2022-11-18;258;26
Marrakesh;2025-10-09;258;37
Marrakesh;2022-10-28;258;40
Marrakesh;2023-11-03;258;25
Marrakesh;2024-05-21;258;7
Munich;2025-04-18;357;44
Melbourne;2023-06-19;227;46
Melbourne;2025-03-24;227;19
Melbourne;2024-06-14;227;11
Melbourne;2025-06-24;227;24
Melbourne;2025-09-22;227;30
Melbourne;2023-06-28;227;21
Melbourne;2023-03-07;227;22
Melbourne;2021-03-03;227;25
Melbourne;2022-11-12;227;5
Salzburg;2022-07-17;271;4
Salzburg;2024-08-09;271;8
Salzburg;2020-05-18;271;27
Salzburg;2021-12-11;271;14
Salzburg;2020-09-30;271;19
Salzburg;2021-04-27;271;31
Salzburg;2023-05-18;271;44
Salzburg;2022-04-18;271;41
Salzburg;2021-11-26;271;27
Salzburg;2020-02-11;271;39
Salzburg;2020-11-14;271;31
Salzburg;2020-01-08;271;23
Burgas;2025-01-15;318;8
Burgas;2021-05-09;318;36
Stockholm;2024-02-02;60;43
Stockholm;2024-02-06;60;29
Stockholm;2021-04-22;60;23
Stockholm;2020-11-12;60;6
Stockholm;2025-03-01;60;9
Stockholm;2020-06-24;60;12
Stockholm;2023-01-31;60;9
Stockholm;2024-12-16;60;23
Stockholm;2020-06-10;60;28
Stockholm;2021-10-07;60;5
Stockholm;2025-09-21;60;33
Rotterdam;2024-09-12;65;25
Dubrovnik;2021-09-02;43;20
Dubrovnik;2024-11-15;43;15
Dubrovnik;2021-03-19;43;30
Dubrovnik;2021-07-12;43;22
Dubrovnik;2020-01-26;43;35
Akureyri;2025-03-13;370;17
Akureyri;2020-02-09;370;19
Akureyri;2024-06-05;370;39
Akureyri;2022-07-12;370;4
Akureyri;2024-04-25;370;16
Akureyri;2022-11-10;370;9
Akureyri;2022-03-13;370;19
Akureyri;2022-09-12;370;20
Akureyri;2024-01-11;370;30
Warsaw;2022-12-06;242;6
Warsaw;2025-01-26;242;3
Thessaloniki;2020-07-12;69;11
Thessaloniki;2022-06-12;69;44
Thessaloniki;2025-07-14;69;42
Thessaloniki;2024-09-20;69;10
Reykjavik;2020-06-28;146;13
Reykjavik;2020-03-09;146;18
Reykjavik;2021-01-29;146;10
Reykjavik;2023-01-21;146;21
Reykjavik;2023-11-04;146;20
Reykjavik;2021-11-03;146;16
Reykjavik;2022-10-12;146;24
Reykjavik;2024-09-12;146;16
Reykjavik;2025-07-28;146;15
Gdansk;2023-05-12;196;33
Gdansk;2025-06-19;196;17
Gdansk;2024-07-03;196;20
Gdansk;2023-08-14;196;13
Melbourne;2023-11-25;139;16
Melbourne;2024-07-06;139;35
Melbourne;2023-01-16;139;19
Melbourne;2022-05-08;139;6
Melbourne;2024-04-25;139;40
Melbourne;2025-04-14;139;32
Melbourne;2021-04-24;139;26
Osaka;2021-01-23;47;34
Osaka;2022-05-11;47;12
Osaka;2024-01-17;47;27
Osaka;2021-12-11;47;40
Osaka;2020-12-19;47;15
Osaka;2021-10-17;47;6
Osaka;2024-07-20;47;32
Osaka;2024-04-06;47;28
Ostrava;2025-04-19;79;15
Ostrava;2025-12-02;79;3
Ostrava;2023-03-01;79;28
Ostrava;2025-06-24;79;21
Ostrava;2023-12-28;79;41
Ostrava;2021-01-10;79;35
Ostrava;2022-01-04;79;23
Ostrava;2022-02-12;79;43
Ostrava;2025-08-27;79;17
Thessaloniki;2023-01-14;110;20
Thessaloniki;2022-07-14;110;28
Thessaloniki;2021-09-27;110;10
Thessaloniki;2024-05-31;110;15
Thessaloniki;2022-10-23;110;7
Thessaloniki;2024-11-22;110;31
Thessaloniki;2022-07-27;110;13
Thessaloniki;2020-06-13;110;6
Thessaloniki;2021-06-25;110;12
Thessaloniki;2022-11-13;110;19
Thessaloniki;2024-09-18;110;26
Thessaloniki;2023-12-04;110;35
Thessaloniki;2023-05-25;110;35
Thessaloniki;2020-01-15;110;26
Lyon;2025-08-08;211;45
Lyon;2022-01-22;211;8
Lyon;2023-12-26;211;25
Lyon;2023-02-14;211;14
Lyon;2024-01-05;211;7
Lyon;2020-10-27;211;30
Oslo;2023-08-26;268;24
Oslo;2023-08-14;268;18
Oslo;2022-01-23;268;21
Oslo;2022-11-07;268;21
Oslo;2024-11-29;268;13
Oslo;2023-12-24;268;19
Oslo;2025-02-23;268;21
Oslo;2022-10-10;268;6
Oslo;2022-10-18;268;7
Oslo;2020-02-07;268;17
Oslo;2021-04-26;268;7
Oslo;2024-07-21;268;12
Oslo;2024-04-13;268;3
Oslo;2022-08-25;268;20
Edinburgh;2025-09-16;132;42
Edinburgh;2022-05-24;132;10
Edinburgh;2023-09-09;132;39
Edinburgh;2022-07-09;132;6
Edinburgh;2021-04-01;132;4
Edinburgh;2022-01-13;132;22
Edinburgh;2020-01-14;132;12
Edinburgh;2020-11-02;132;13
Edinburgh;2020-01-26;132;40
Edinburgh;2023-07-08;132;15
Stockholm;2022-06-24;364;16
Stockholm;2024-04-03;364;4
Stockholm;2022-01-22;364;23
Stockholm;2025-11-24;364;7
Stockholm;2020-12-01;364;29
Stockholm;2020-05-21;364;3
Stockholm;2025-12-22;364;23
Stockholm;2025-08-29;364;23
Stockholm;2023-05-13;364;35
Stockholm;2020-01-23;364;19
Stockholm;2023-11-18;364;34
Stockholm;2021-11-11;364;19
Stockholm;2020-10-18;364;42
Antalya;2020-09-25;108;42
Antalya;2021-01-04;108;4
Antalya;2023-08-04;108;8
Antalya;2023-09-04;108;14
Antalya;2022-07-17;108;5
Antalya;2022-06-27;108;29
Antalya;2024-09-10;108;19
Antalya;2025-04-29;108;15
Antalya;2022-09-06;108;5
Antwerp;2024-03-27;298;6
Antwerp;2025-09-10;298;9
Antwerp;2023-08-02;298;46
Antwerp;2023-11-05;298;10
Antwerp;2023-01-22;298;7
Antwerp;2025-04-09;298;31
Antwerp;2023-10-19;298;10
Antwerp;2023-06-30;298;28
Antwerp;2023-08-31;298;11
Milan;2023-11-11;382;36
Milan;2021-11-05;382;15
Milan;2025-03-12;382;34
Rome;2025-10-06;338;18
Rome;2022-04-07;338;22
Rome;2025-03-26;338;10
Rome;2020-02-22;338;15
Rome;2023-09-27;338;17
Rome;2024-12-28;338;6
London;2025-02-06;128;19
London;2025-04-26;128;9
London;2023-08-27;128;7
London;2022-01-21;128;15
London;2021-06-05;128;6
London;2025-05-28;128;16
London;2021-01-09;128;39
London;2021-01-25;128;4
London;2020-07-18;128;16
London;2020-12-20;128;28
Marrakesh;2025-09-09;277;44
Marrakesh;2020-09-02;277;44
Marrakesh;2024-03-14;277;3
Marrakesh;2024-02-23;277;17
Marrakesh;2020-04-01;277;45
Marrakesh;2023-10-08;277;20
Tunis;2020-10-04;196;36
Tunis;2025-01-04;196;22
Tunis;2023-09-18;196;34
Tunis;2022-05-28;196;29
Tunis;2020-09-28;196;41
Tunis;2021-06-21;196;28
Tunis;2023-09-16;196;42
Tunis;2025-05-19;196;5
Tunis;2024-08-25;196;6
Aarhus;2022-02-20;378;19
Aarhus;2025-06-10;378;23
Aarhus;2021-01-23;378;39
Aarhus;2024-08-30;378;4
Aarhus;2021-06-02;378;4
Aarhus;2021-12-03;378;14
Aarhus;2022-07-15;378;16
Aarhus;2025-07-29;378;26
Aarhus;2022-11-21;378;23
Aarhus;2023-11-01;378;7
Aarhus;2024-11-05;378;23
Aarhus;2024-09-20;378;16
Aarhus;2020-09-07;378;4
Aarhus;2025-12-04;378;17
Reykjavik;2020-12-21;236;38
Reykjavik;2020-03-03;236;13
Reykjavik;2022-04-19;236;26
Reykjavik;2022-06-23;236;5
Sofia;2023-05-08;239;12
Sofia;2024-02-08;239;21
Sofia;2025-10-06;239;31
Sofia;2022-05-18;239;45
Dubrovnik;2024-03-02;280;19
Dubrovnik;2024-02-03;280;9
Dubrovnik;2023-08-04;280;28
Dubrovnik;2023-11-16;280;46
Hamburg;2020-01-19;333;4
Hamburg;2023-06-16;333;12
Hamburg;2025-12-24;333;32
Hamburg;2021-02-16;333;23
Hamburg;2020-08-07;333;19
Hamburg;2023-07-14;333;20
Hamburg;2021-06-13;333;20
Hamburg;2025-03-17;333;22
Madrid;2021-03-06;207;32
Hammamet;2020-10-17;362;23
Hammamet;2023-08-29;362;9
Hammamet;2025-08-25;362;39
Hammamet;2023-11-29;362;6
Hammamet;2021-09-25;362;39
Hammamet;2024-05-10;362;14
Hammamet;2024-12-27;362;5
Hammamet;2020-01-02;362;45
Hammamet;2022-02-19;362;15
Hammamet;2025-06-24;362;17
Hammamet;2025-07-14;362;39
Hammamet;2024-05-08;362;34
Hammamet;2023-07-15;362;14
Hammamet;2025-06-19;362;11
Hammamet;2025-05-25;362;18
Aarhus;2022-12-17;65;39
Aarhus;2024-06-19;65;38
Aarhus;2024-10-01;65;32
Aarhus;2023-07-28;65;22
Aarhus;2022-08-15;65;14
Aarhus;2025-02-15;65;12
Aarhus;2024-07-10;65;45
Aarhus;2025-04-07;65;31
Aarhus;2021-08-07;65;46
Aarhus;2022-12-10;65;22
Aarhus;2020-03-31;65;25
Aarhus;2023-01-22;65;9
Aarhus;2022-01-23;65;37
Aarhus;2021-04-17;65;22
New York;2025-03-31;101;12
New York;2022-04-09;101;26
New York;2025-12-07;101;17
New York;2022-08-13;101;20
New York;2020-05-07;101;15
New York;2025-08-20;101;12
New York;2020-12-23;101;21
New York;2021-07-30;101;18
New York;2020-11-24;101;12
New York;2021-07-27;101;24
New York;2024-06-14;101;26
New York;2022-01-12;101;39
Salzburg;2020-07-01;60;19
Salzburg;2024-06-13;60;33
Salzburg;2025-12-30;60;21
Salzburg;2025-11-20;60;23
Salzburg;2024-11-04;60;8
Salzburg;2025-04-05;60;12
Salzburg;2024-11-18;60;6
Tokyo;2025-12-26;298;35
Tokyo;2025-01-03;298;23
Tokyo;2022-06-16;298;21
Tokyo;2021-11-14;298;32
Tokyo;2022-05-18;298;33
Hammamet;2020-05-04;55;17
Hammamet;2025-10-17;55;16
Hammamet;2023-07-14;55;19
Hammamet;2024-06-05;55;8
Manchester;2023-11-27;47;3
Manchester;2024-07-17;47;24
Manchester;2023-12-20;47;23
Manchester;2020-07-20;47;27
Manchester;2022-07-18;47;4
Manchester;2022-06-15;47;19
Prague;2020-12-15;123;27
Prague;2020-08-19;123;21
Prague;2021-09-02;123;23
Prague;2022-05-18;123;17
Prague;2021-08-19;123;7
Cork;2025-05-21;356;10
Cork;2024-01-28;356;35
Cork;2024-12-10;356;19
Cork;2021-01-07;356;19
Cork;2023-03-15;356;22
Cork;2024-01-04;356;32
Cork;2025-06-23;356;9
Cork;2023-08-04;356;26
Cork;2023-05-28;356;26
Cork;2022-01-03;356;34
Cork;2024-03-02;356;9
Cork;2025-02-04;356;18
Cork;2021-09-20;356;37
Cork;2022-02-19;356;16
Cork;2021-02-16;356;32
Porto;2023-05-09;206;8
Porto;2021-12-21;206;6
Porto;2024-10-18;206;35
Porto;2025-02-17;206;38
Porto;2024-08-24;206;27
Porto;2024-03-26;206;8
Porto;2023-04-21;206;13
Porto;2020-07-03;206;7
Porto;2021-08-02;206;39
Porto;2024-01-18;206;8
Porto;2021-07-31;206;15
Porto;2023-01-17;206;19
Porto;2022-01-25;206;15
Porto;2024-07-20;206;16
Porto;2022-09-09;206;14
Istanbul;2024-12-25;394;14
Istanbul;2025-12-25;394;18
Istanbul;2021-02-28;394;7
Istanbul;2022-10-23;394;18
Istanbul;2024-03-16;394;13
Istanbul;2021-04-14;394;46
Istanbul;2022-10-06;394;20
Istanbul;2025-09-17;394;31
Istanbul;2020-10-21;394;10
Istanbul;2022-03-10;394;28
Istanbul;2024-07-16;394;22
Istanbul;2021-12-20;394;19
Geneva;2024-02-17;115;8
Geneva;2025-12-14;115;9
Geneva;2021-06-15;115;15
Geneva;2023-12-17;115;12
Geneva;2021-10-13;115;23
Geneva;2025-09-24;115;33
Geneva;2023-08-21;115;10
Geneva;2020-08-25;115;13
Geneva;2020-08-24;115;10
Toronto;2021-04-07;87;28
Toronto;2020-09-09;87;22
Toronto;2022-01-21;87;11
Toronto;2024-01-06;87;10
Casablanca;2022-04-13;400;14
Casablanca;2024-07-23;400;29
Casablanca;2025-09-23;400;9
Casablanca;2022-04-14;400;37
Casablanca;2022-12-27;400;26
Casablanca;2024-01-06;400;12
Casablanca;2021-02-25;400;29
Casablanca;2024-04-08;400;28
Casablanca;2022-01-31;400;14
Stockholm;2025-08-02;294;4
Stockholm;2025-01-21;294;20
Stockholm;2025-11-09;294;19
Stockholm;2024-04-14;294;10
Stockholm;2021-01-05;294;21
Stockholm;2025-11-30;294;27
Stockholm;2024-02-08;294;26
Stockholm;2025-07-03;294;11
Stockholm;2024-04-26;294;28
Stockholm;2024-07-22;294;25
Stockholm;2022-10-08;294;14
Stockholm;2020-02-11;294;46
Stockholm;2021-08-13;294;34
Stockholm;2024-11-09;294;34
Stockholm;2022-01-27;294;22
Tunis;2020-08-06;43;21
Tunis;2025-02-14;43;27
Tunis;2025-11-22;43;25
Tunis;2020-03-18;43;36
Tunis;2021-08-15;43;38
Tunis;2023-05-04;43;8
Split;2023-03-17;48;17
Split;2020-12-04;48;17
Split;2022-03-23;48;18
Split;2020-06-14;48;7
Split;2024-12-14;48;27
Split;2023-01-08;48;30
Split;2023-01-29;48;34
Burgas;2022-09-09;75;3
Burgas;2023-03-01;75;10
Burgas;2023-05-27;75;3
Burgas;2023-10-28;75;16
Burgas;2022-11-26;75;26
Burgas;2022-05-17;75;22
Burgas;2024-10-15;75;12
Madrid;2024-03-19;231;6
Madrid;2020-10-20;231;23
Madrid;2022-04-01;231;27
Madrid;2021-11-05;231;6
Madrid;2023-06-14;231;37
Madrid;2021-12-18;231;24
Madrid;2024-11-18;231;30
Madrid;2022-12-13;231;31
Madrid;2023-05-22;231;20
Madrid;2022-12-31;231;22
Madrid;2020-05-01;231;20
Split;2022-04-12;171;19
Reykjavik;2024-04-11;103;28
Reykjavik;2021-08-26;103;10
Reykjavik;2024-03-04;103;20
Reykjavik;2024-09-28;103;4
Reykjavik;2024-07-20;103;25
Reykjavik;2021-05-27;103;15
Reykjavik;2021-02-19;103;27
Reykjavik;2024-05-01;103;28
Hurghada;2021-02-20;108;26
Hurghada;2024-11-09;108;5
Hurghada;2020-06-29;108;39
Hurghada;2024-12-30;108;26
Hurghada;2025-11-26;108;42
Hurghada;2024-05-13;108;29
Hurghada;2020-01-02;108;15
Hurghada;2023-06-25;108;41
Hurghada;2023-05-20;108;7
Hurghada;2024-11-08;108;27
Hurghada;2023-05-09;108;23
Hurghada;2024-04-05;108;16
Hurghada;2025-07-28;108;30
Hurghada;2021-10-12;108;34
Copenhagen;2025-09-27;180;25
Copenhagen;2024-12-18;180;29
Copenhagen;2022-12-22;180;21
Copenhagen;2023-10-28;180;8
Copenhagen;2025-07-10;180;12
Copenhagen;2020-09-21;180;28
Copenhagen;2025-07-02;180;26
Copenhagen;2024-11-22;180;18
Copenhagen;2020-10-02;180;8
Copenhagen;2023-11-11;180;5
Copenhagen;2025-07-11;180;4
Copenhagen;2025-11-17;180;34
Copenhagen;2020-06-06;180;6
Copenhagen;2022-06-06;180;31
Warsaw;2023-04-16;336;14
Warsaw;2021-08-05;336;46
Warsaw;2025-06-16;336;16
Warsaw;2024-01-24;336;7
Warsaw;2022-03-08;336;20
Warsaw;2025-05-08;336;13
Warsaw;2024-10-11;336;39
Warsaw;2025-03-24;336;25
Warsaw;2023-04-18;336;35
Cork;2023-05-20;198;9
Cork;2024-03-04;198;24
Cork;2022-07-23;198;22
Cork;2022-12-08;198;27
Cork;2020-10-07;198;12
Cork;2025-08-17;198;25
Cork;2021-01-21;198;31
Cork;2023-09-14;198;9
Cork;2023-02-20;198;35
Cork;2022-04-22;198;10
Cork;2024-12-13;198;27
Shanghai;2022-03-15;94;27
Split;2023-08-10;388;13
Split;2021-04-07;388;19
Split;2021-05-20;388;15
Split;2024-10-28;388;24
Delhi;2020-02-18;307;39
Delhi;2020-10-26;307;3
Aarhus;2025-01-02;104;4
Aarhus;2022-04-05;104;24
Aarhus;2024-09-11;104;10
Aarhus;2025-06-21;104;13
Aarhus;2020-11-08;104;32
Aarhus;2025-10-18;104;7
Aarhus;2024-06-17;104;34
Aarhus;2025-06-16;104;16
Aarhus;2025-03-31;104;39
Aarhus;2025-04-09;104;5
Aarhus;2022-01-03;104;34
Aarhus;2025-12-11;104;16
Aarhus;2023-06-02;104;28
Aarhus;2022-08-20;104;35
Aarhus;2025-07-25;104;31
Hammamet;2020-05-17;343;19
Hammamet;2025-11-14;343;21
Hammamet;2025-09-09;343;32
Hammamet;2024-04-19;343;25
Hammamet;2023-05-10;343;7
Hammamet;2023-12-18;343;24
Hammamet;2025-08-28;343;8
Hammamet;2022-01-04;343;22
Hammamet;2024-12-24;343;35
Hammamet;2025-06-17;343;27
Geneva;2024-12-31;359;3
Geneva;2025-02-25;359;41
Geneva;2020-01-11;359;7
Geneva;2023-10-20;359;8
Geneva;2025-06-01;359;40
Geneva;2023-07-09;359;41
Geneva;2025-04-10;359;40
Geneva;2021-03-21;359;41
Geneva;2025-08-15;359;8
Geneva;2020-12-03;359;11
Sydney;2021-12-23;332;16
Sydney;2022-06-08;332;7
Sydney;2025-11-23;332;36
Sydney;2023-09-11;332;25
Sydney;2024-05-14;332;31
Sydney;2022-11-08;332;26
Sydney;2024-10-02;332;16
Lyon;2023-03-01;114;5
Lyon;2025-12-06;114;3
Lyon;2022-08-20;114;10
Lyon;2022-07-03;114;4
Lyon;2020-05-29;114;18
Lyon;2025-11-11;114;22
Lyon;2025-03-12;114;31
Lyon;2024-01-11;114;26
Hammamet;2022-12-27;161;47
Hammamet;2024-01-04;161;22
Hammamet;2020-03-27;161;27
Hammamet;2022-09-02;161;8
Hammamet;2024-11-12;161;15
Hammamet;2025-02-26;161;37
Hammamet;2020-05-05;161;4
Hammamet;2023-10-23;161;38
Hammamet;2025-10-27;161;32
Hammamet;2024-10-27;161;7
Hammamet;2024-06-30;161;31
Hammamet;2021-09-16;161;37
Hammamet;2025-12-07;161;8
Hammamet;2021-11-23;161;23
Hammamet;2022-08-02;161;24
Dubrovnik;2025-09-11;326;36
Dubrovnik;2023-02-12;326;24
Dubrovnik;2021-04-25;326;7
Dubrovnik;2024-04-08;326;18
Dubrovnik;2025-05-11;326;20
Dubrovnik;2023-01-24;326;23
Dubrovnik;2024-12-16;326;19
Dubrovnik;2022-07-18;326;10
Dubrovnik;2020-12-24;326;10
Dubrovnik;2020-07-15;326;14
Dubrovnik;2024-03-04;326;23
Dubrovnik;2022-02-16;326;5
Dubrovnik;2022-08-15;326;4
Dubrovnik;2023-11-11;326;31
Hurghada;2021-04-07;321;27
Hurghada;2024-12-26;321;14
Hurghada;2025-06-28;321;6
Hurghada;2021-01-22;321;27
Hurghada;2022-05-17;321;9
Berlin;2024-11-07;187;14
Berlin;2025-06-16;187;25
Berlin;2023-03-19;187;17
Berlin;2020-09-11;187;25
